region_code,weather_param,year,key,value
Max temp,Max temp,1946,SUM,7.29,
Max temp,Max temp,1946,AUT,2.45,
Max temp,Max temp,1946,ANN,1.95,
Max temp,Max temp,1947,JAN,4.3,
Max temp,Max temp,1947,FEB,0.1,
Max temp,Max temp,1947,MAR,5.3,
Max temp,Max temp,1947,APR,11.0,
Max temp,Max temp,1947,MAY,16.2,
Max temp,Max temp,1947,JUN,18.0,
Max temp,Max temp,1947,JUL,19.3,
Max temp,Max temp,1947,AUG,22.7,
Max temp,Max temp,1947,SEP,17.6,
Max temp,Max temp,1947,OCT,13.8,
Max temp,Max temp,1947,NOV,9.0,
Max temp,Max temp,1947,DEC,6.8,
Max temp,Max temp,1947,WIN,3.41,
Max temp,Max temp,1947,SPR,0.81,
Max temp,Max temp,1947,SUM,0.02,
Max temp,Max temp,1947,AUT,3.46,
Max temp,Max temp,1947,ANN,2.08,
Max temp,Max temp,1948,JAN,6.4,
Max temp,Max temp,1948,FEB,6.6,
Max temp,Max temp,1948,MAR,11.8,
Max temp,Max temp,1948,APR,12.2,
Max temp,Max temp,1948,MAY,15.2,
Max temp,Max temp,1948,JUN,16.2,
Max temp,Max temp,1948,JUL,18.3,
Max temp,Max temp,1948,AUG,17.2,
Max temp,Max temp,1948,SEP,16.0,
Max temp,Max temp,1948,OCT,12.4,
Max temp,Max temp,1948,NOV,9.7,
Max temp,Max temp,1948,DEC,7.6,
Max temp,Max temp,1948,WIN,6.57,
Max temp,Max temp,1948,SPR,3.07,
Max temp,Max temp,1948,SUM,7.22,
Max temp,Max temp,1948,AUT,2.72,
Max temp,Max temp,1948,ANN,2.48,
Max temp,Max temp,1949,JAN,7.4,
Max temp,Max temp,1949,FEB,8.3,
Max temp,Max temp,1949,MAR,7.9,
Max temp,Max temp,1949,APR,12.7,
Max temp,Max temp,1949,MAY,14.5,
Max temp,Max temp,1949,JUN,18.6,
Max temp,Max temp,1949,JUL,20.4,
Max temp,Max temp,1949,AUG,19.6,
Max temp,Max temp,1949,SEP,18.8,
Max temp,Max temp,1949,OCT,14.0,
Max temp,Max temp,1949,NOV,8.8,
Max temp,Max temp,1949,DEC,7.3,
Max temp,Max temp,1949,WIN,7.74,
Max temp,Max temp,1949,SPR,1.68,
Max temp,Max temp,1949,SUM,9.56,
Max temp,Max temp,1949,AUT,3.85,
Max temp,Max temp,1949,ANN,3.21,
Max temp,Max temp,1950,JAN,6.3,
Max temp,Max temp,1950,FEB,7.1,
Max temp,Max temp,1950,MAR,10.3,
Max temp,Max temp,1950,APR,10.2,
Max temp,Max temp,1950,MAY,14.3,
Max temp,Max temp,1950,JUN,19.1,
Max temp,Max temp,1950,JUL,18.6,
Max temp,Max temp,1950,AUG,18.4,
Max temp,Max temp,1950,SEP,15.0,
Max temp,Max temp,1950,OCT,11.9,
Max temp,Max temp,1950,NOV,7.5,
Max temp,Max temp,1950,DEC,3.0,
Max temp,Max temp,1950,WIN,6.91,
Max temp,Max temp,1950,SPR,1.60,
Max temp,Max temp,1950,SUM,8.70,
Max temp,Max temp,1950,AUT,1.47,
Max temp,Max temp,1950,ANN,1.83,
Max temp,Max temp,1951,JAN,5.4,
Max temp,Max temp,1951,FEB,5.3,
Max temp,Max temp,1951,MAR,6.3,
Max temp,Max temp,1951,APR,9.5,
Max temp,Max temp,1951,MAY,12.8,
Max temp,Max temp,1951,JUN,17.0,
Max temp,Max temp,1951,JUL,19.0,
Max temp,Max temp,1951,AUG,17.3,
Max temp,Max temp,1951,SEP,16.5,
Max temp,Max temp,1951,OCT,12.8,
Max temp,Max temp,1951,NOV,10.0,
Max temp,Max temp,1951,DEC,7.5,
Max temp,Max temp,1951,WIN,4.53,
Max temp,Max temp,1951,SPR,9.53,
Max temp,Max temp,1951,SUM,7.76,
Max temp,Max temp,1951,AUT,3.07,
Max temp,Max temp,1951,ANN,1.63,
Max temp,Max temp,1952,JAN,4.5,
Max temp,Max temp,1952,FEB,5.9,
Max temp,Max temp,1952,MAR,8.6,
Max temp,Max temp,1952,APR,12.8,
Max temp,Max temp,1952,MAY,16.2,
Max temp,Max temp,1952,JUN,16.8,
Max temp,Max temp,1952,JUL,19.3,
Max temp,Max temp,1952,AUG,18.4,
Max temp,Max temp,1952,SEP,13.6,
Max temp,Max temp,1952,OCT,11.3,
Max temp,Max temp,1952,NOV,6.2,
Max temp,Max temp,1952,DEC,5.3,
Max temp,Max temp,1952,WIN,5.94,
Max temp,Max temp,1952,SPR,2.52,
Max temp,Max temp,1952,SUM,8.18,
Max temp,Max temp,1952,AUT,0.37,
Max temp,Max temp,1952,ANN,1.59,
Max temp,Max temp,1953,JAN,5.7,
Max temp,Max temp,1953,FEB,6.7,
Max temp,Max temp,1953,MAR,9.8,
Max temp,Max temp,1953,APR,10.3,
Max temp,Max temp,1953,MAY,15.7,
Max temp,Max temp,1953,JUN,17.1,
Max temp,Max temp,1953,JUL,17.9,
Max temp,Max temp,1953,AUG,18.8,
Max temp,Max temp,1953,SEP,16.6,
Max temp,Max temp,1953,OCT,12.7,
Max temp,Max temp,1953,NOV,10.1,
Max temp,Max temp,1953,DEC,8.5,
Max temp,Max temp,1953,WIN,5.88,
Max temp,Max temp,1953,SPR,1.95,
Max temp,Max temp,1953,SUM,7.97,
Max temp,Max temp,1953,AUT,3.15,
Max temp,Max temp,1953,ANN,2.54,
Max temp,Max temp,1954,JAN,5.1,
Max temp,Max temp,1954,FEB,4.6,
Max temp,Max temp,1954,MAR,8.0,
Max temp,Max temp,1954,APR,11.2,
Max temp,Max temp,1954,MAY,14.3,
Max temp,Max temp,1954,JUN,15.9,
Max temp,Max temp,1954,JUL,16.4,
Max temp,Max temp,1954,AUG,16.8,
Max temp,Max temp,1954,SEP,15.1,
Max temp,Max temp,1954,OCT,13.5,
Max temp,Max temp,1954,NOV,9.0,
Max temp,Max temp,1954,DEC,8.1,
Max temp,Max temp,1954,WIN,6.10,
Max temp,Max temp,1954,SPR,1.17,
Max temp,Max temp,1954,SUM,6.35,
Max temp,Max temp,1954,AUT,2.54,
Max temp,Max temp,1954,ANN,1.54,
Max temp,Max temp,1955,JAN,4.3,
Max temp,Max temp,1955,FEB,3.2,
Max temp,Max temp,1955,MAR,6.3,
Max temp,Max temp,1955,APR,12.7,
Max temp,Max temp,1955,MAY,12.7,
Max temp,Max temp,1955,JUN,16.5,
Max temp,Max temp,1955,JUL,21.3,
Max temp,Max temp,1955,AUG,21.2,
Max temp,Max temp,1955,SEP,17.2,
Max temp,Max temp,1955,OCT,12.0,
Max temp,Max temp,1955,NOV,9.4,
Max temp,Max temp,1955,DEC,7.4,
Max temp,Max temp,1955,WIN,5.29,
Max temp,Max temp,1955,SPR,0.51,
Max temp,Max temp,1955,SUM,9.73,
Max temp,Max temp,1955,AUT,2.89,
Max temp,Max temp,1955,ANN,2.08,
Max temp,Max temp,1956,JAN,5.4,
Max temp,Max temp,1956,FEB,3.0,
Max temp,Max temp,1956,MAR,9.0,
Max temp,Max temp,1956,APR,10.3,
Max temp,Max temp,1956,MAY,15.4,
Max temp,Max temp,1956,JUN,15.9,
Max temp,Max temp,1956,JUL,18.0,
Max temp,Max temp,1956,AUG,15.9,
Max temp,Max temp,1956,SEP,16.4,
Max temp,Max temp,1956,OCT,12.1,
Max temp,Max temp,1956,NOV,8.4,
Max temp,Max temp,1956,DEC,7.6,
Max temp,Max temp,1956,WIN,5.32,
Max temp,Max temp,1956,SPR,1.56,
Max temp,Max temp,1956,SUM,6.60,
Max temp,Max temp,1956,AUT,2.29,
Max temp,Max temp,1956,ANN,1.47,
Max temp,Max temp,1957,JAN,7.5,
Max temp,Max temp,1957,FEB,7.0,
Max temp,Max temp,1957,MAR,11.2,
Max temp,Max temp,1957,APR,11.9,
Max temp,Max temp,1957,MAY,13.9,
Max temp,Max temp,1957,JUN,19.0,
Max temp,Max temp,1957,JUL,18.4,
Max temp,Max temp,1957,AUG,17.8,
Max temp,Max temp,1957,SEP,14.6,
Max temp,Max temp,1957,OCT,13.1,
Max temp,Max temp,1957,NOV,8.3,
Max temp,Max temp,1957,DEC,6.8,
Max temp,Max temp,1957,WIN,7.36,
Max temp,Max temp,1957,SPR,2.31,
Max temp,Max temp,1957,SUM,8.37,
Max temp,Max temp,1957,AUT,2.00,
Max temp,Max temp,1957,ANN,2.47,
Max temp,Max temp,1958,JAN,5.6,
Max temp,Max temp,1958,FEB,6.6,
Max temp,Max temp,1958,MAR,5.8,
Max temp,Max temp,1958,APR,10.4,
Max temp,Max temp,1958,MAY,13.8,
Max temp,Max temp,1958,JUN,16.4,
Max temp,Max temp,1958,JUL,18.4,
Max temp,Max temp,1958,AUG,18.1,
Max temp,Max temp,1958,SEP,17.5,
Max temp,Max temp,1958,OCT,13.0,
Max temp,Max temp,1958,NOV,8.8,
Max temp,Max temp,1958,DEC,6.4,
Max temp,Max temp,1958,WIN,6.31,
Max temp,Max temp,1958,SPR,0.00,
Max temp,Max temp,1958,SUM,7.65,
Max temp,Max temp,1958,AUT,3.10,
Max temp,Max temp,1958,ANN,1.76,
Max temp,Max temp,1959,JAN,4.0,
Max temp,Max temp,1959,FEB,6.9,
Max temp,Max temp,1959,MAR,9.6,
Max temp,Max temp,1959,APR,11.9,
Max temp,Max temp,1959,MAY,16.3,
Max temp,Max temp,1959,JUN,18.2,
Max temp,Max temp,1959,JUL,20.1,
Max temp,Max temp,1959,AUG,20.2,
Max temp,Max temp,1959,SEP,18.8,
Max temp,Max temp,1959,OCT,15.4,
Max temp,Max temp,1959,NOV,9.2,
Max temp,Max temp,1959,DEC,7.5,
Max temp,Max temp,1959,WIN,5.72,
Max temp,Max temp,1959,SPR,2.61,
Max temp,Max temp,1959,SUM,9.52,
Max temp,Max temp,1959,AUT,4.49,
Max temp,Max temp,1959,ANN,3.21,
Max temp,Max temp,1960,JAN,5.8,
Max temp,Max temp,1960,FEB,5.8,
Max temp,Max temp,1960,MAR,8.1,
Max temp,Max temp,1960,APR,12.1,
Max temp,Max temp,1960,MAY,16.2,
Max temp,Max temp,1960,JUN,19.3,
Max temp,Max temp,1960,JUL,17.7,
Max temp,Max temp,1960,AUG,17.7,
Max temp,Max temp,1960,SEP,15.7,
Max temp,Max temp,1960,OCT,12.1,
Max temp,Max temp,1960,NOV,9.0,
Max temp,Max temp,1960,DEC,5.6,
Max temp,Max temp,1960,WIN,6.39,
Max temp,Max temp,1960,SPR,2.14,
Max temp,Max temp,1960,SUM,8.24,
Max temp,Max temp,1960,AUT,2.26,
Max temp,Max temp,1960,ANN,2.12,
Max temp,Max temp,1961,JAN,5.4,
Max temp,Max temp,1961,FEB,8.6,
Max temp,Max temp,1961,MAR,11.2,
Max temp,Max temp,1961,APR,12.0,
Max temp,Max temp,1961,MAY,14.1,
Max temp,Max temp,1961,JUN,17.4,
Max temp,Max temp,1961,JUL,17.5,
Max temp,Max temp,1961,AUG,18.0,
Max temp,Max temp,1961,SEP,17.4,
Max temp,Max temp,1961,OCT,13.0,
Max temp,Max temp,1961,NOV,8.1,
Max temp,Max temp,1961,DEC,4.6,
Max temp,Max temp,1961,WIN,6.48,
Max temp,Max temp,1961,SPR,2.45,
Max temp,Max temp,1961,SUM,7.63,
Max temp,Max temp,1961,AUT,2.83,
Max temp,Max temp,1961,ANN,2.29,
Max temp,Max temp,1962,JAN,6.5,
Max temp,Max temp,1962,FEB,6.7,
Max temp,Max temp,1962,MAR,5.6,
Max temp,Max temp,1962,APR,10.6,
Max temp,Max temp,1962,MAY,12.9,
Max temp,Max temp,1962,JUN,16.9,
Max temp,Max temp,1962,JUL,17.2,
Max temp,Max temp,1962,AUG,16.7,
Max temp,Max temp,1962,SEP,14.8,
Max temp,Max temp,1962,OCT,13.1,
Max temp,Max temp,1962,NOV,7.5,
Max temp,Max temp,1962,DEC,5.0,
Max temp,Max temp,1962,WIN,5.88,
Max temp,Max temp,1962,SPR,9.68,
Max temp,Max temp,1962,SUM,6.94,
Max temp,Max temp,1962,AUT,1.82,
Max temp,Max temp,1962,ANN,1.15,
Max temp,Max temp,1963,JAN,0.9,
Max temp,Max temp,1963,FEB,1.9,
Max temp,Max temp,1963,MAR,8.4,
Max temp,Max temp,1963,APR,10.8,
Max temp,Max temp,1963,MAY,13.3,
Max temp,Max temp,1963,JUN,17.5,
Max temp,Max temp,1963,JUL,17.8,
Max temp,Max temp,1963,AUG,16.5,
Max temp,Max temp,1963,SEP,15.6,
Max temp,Max temp,1963,OCT,13.0,
Max temp,Max temp,1963,NOV,9.3,
Max temp,Max temp,1963,DEC,5.0,
Max temp,Max temp,1963,WIN,2.63,
Max temp,Max temp,1963,SPR,0.82,
Max temp,Max temp,1963,SUM,7.27,
Max temp,Max temp,1963,AUT,2.62,
Max temp,Max temp,1963,ANN,0.87,
Max temp,Max temp,1964,JAN,5.8,
Max temp,Max temp,1964,FEB,6.4,
Max temp,Max temp,1964,MAR,6.2,
Max temp,Max temp,1964,APR,11.2,
Max temp,Max temp,1964,MAY,15.8,
Max temp,Max temp,1964,JUN,16.3,
Max temp,Max temp,1964,JUL,18.4,
Max temp,Max temp,1964,AUG,18.1,
Max temp,Max temp,1964,SEP,17.0,
Max temp,Max temp,1964,OCT,11.7,
Max temp,Max temp,1964,NOV,9.4,
Max temp,Max temp,1964,DEC,5.8,
Max temp,Max temp,1964,WIN,5.71,
Max temp,Max temp,1964,SPR,1.05,
Max temp,Max temp,1964,SUM,7.60,
Max temp,Max temp,1964,AUT,2.72,
Max temp,Max temp,1964,ANN,1.85,
Max temp,Max temp,1965,JAN,5.1,
Max temp,Max temp,1965,FEB,5.4,
Max temp,Max temp,1965,MAR,7.9,
Max temp,Max temp,1965,APR,11.1,
Max temp,Max temp,1965,MAY,14.0,
Max temp,Max temp,1965,JUN,17.0,
Max temp,Max temp,1965,JUL,16.2,
Max temp,Max temp,1965,AUG,17.5,
Max temp,Max temp,1965,SEP,14.7,
Max temp,Max temp,1965,OCT,13.4,
Max temp,Max temp,1965,NOV,6.4,
Max temp,Max temp,1965,DEC,6.2,
Max temp,Max temp,1965,WIN,5.44,
Max temp,Max temp,1965,SPR,1.00,
Max temp,Max temp,1965,SUM,6.91,
Max temp,Max temp,1965,AUT,1.54,
Max temp,Max temp,1965,ANN,1.28,
Max temp,Max temp,1966,JAN,4.4,
Max temp,Max temp,1966,FEB,6.4,
Max temp,Max temp,1966,MAR,9.0,
Max temp,Max temp,1966,APR,9.0,
Max temp,Max temp,1966,MAY,14.2,
Max temp,Max temp,1966,JUN,17.8,
Max temp,Max temp,1966,JUL,17.6,
Max temp,Max temp,1966,AUG,17.4,
Max temp,Max temp,1966,SEP,16.4,
Max temp,Max temp,1966,OCT,12.2,
Max temp,Max temp,1966,NOV,7.3,
Max temp,Max temp,1966,DEC,7.1,
Max temp,Max temp,1966,WIN,5.65,
Max temp,Max temp,1966,SPR,0.77,
Max temp,Max temp,1966,SUM,7.59,
Max temp,Max temp,1966,AUT,1.98,
Max temp,Max temp,1966,ANN,1.60,
Max temp,Max temp,1967,JAN,6.1,
Max temp,Max temp,1967,FEB,7.3,
Max temp,Max temp,1967,MAR,9.0,
Max temp,Max temp,1967,APR,10.6,
Max temp,Max temp,1967,MAY,12.7,
Max temp,Max temp,1967,JUN,17.4,
Max temp,Max temp,1967,JUL,19.0,
Max temp,Max temp,1967,AUG,18.2,
Max temp,Max temp,1967,SEP,16.0,
Max temp,Max temp,1967,OCT,12.3,
Max temp,Max temp,1967,NOV,8.0,
Max temp,Max temp,1967,DEC,6.3,
Max temp,Max temp,1967,WIN,6.82,
Max temp,Max temp,1967,SPR,0.76,
Max temp,Max temp,1967,SUM,8.21,
Max temp,Max temp,1967,AUT,2.10,
Max temp,Max temp,1967,ANN,1.94,
Max temp,Max temp,1968,JAN,6.2,
Max temp,Max temp,1968,FEB,4.0,
Max temp,Max temp,1968,MAR,8.7,
Max temp,Max temp,1968,APR,11.2,
Max temp,Max temp,1968,MAY,12.4,
Max temp,Max temp,1968,JUN,17.8,
Max temp,Max temp,1968,JUL,17.4,
Max temp,Max temp,1968,AUG,18.1,
Max temp,Max temp,1968,SEP,16.0,
Max temp,Max temp,1968,OCT,13.9,
Max temp,Max temp,1968,NOV,8.0,
Max temp,Max temp,1968,DEC,5.1,
Max temp,Max temp,1968,WIN,5.55,
Max temp,Max temp,1968,SPR,0.78,
Max temp,Max temp,1968,SUM,7.76,
Max temp,Max temp,1968,AUT,2.65,
Max temp,Max temp,1968,ANN,1.59,
Max temp,Max temp,1969,JAN,6.9,
Max temp,Max temp,1969,FEB,2.9,
Max temp,Max temp,1969,MAR,5.6,
Max temp,Max temp,1969,APR,10.7,
Max temp,Max temp,1969,MAY,13.5,
Max temp,Max temp,1969,JUN,17.5,
Max temp,Max temp,1969,JUL,19.5,
Max temp,Max temp,1969,AUG,18.8,
Max temp,Max temp,1969,SEP,16.3,
Max temp,Max temp,1969,OCT,15.2,
Max temp,Max temp,1969,NOV,7.1,
Max temp,Max temp,1969,DEC,5.4,
Max temp,Max temp,1969,WIN,5.03,
Max temp,Max temp,1969,SPR,9.92,
Max temp,Max temp,1969,SUM,8.63,
Max temp,Max temp,1969,AUT,2.87,
Max temp,Max temp,1969,ANN,1.67,
Max temp,Max temp,1970,JAN,5.5,
Max temp,Max temp,1970,FEB,5.0,
Max temp,Max temp,1970,MAR,6.4,
Max temp,Max temp,1970,APR,9.2,
Max temp,Max temp,1970,MAY,15.5,
Max temp,Max temp,1970,JUN,19.7,
Max temp,Max temp,1970,JUL,17.2,
Max temp,Max temp,1970,AUG,18.8,
Max temp,Max temp,1970,SEP,16.6,
Max temp,Max temp,1970,OCT,12.9,
Max temp,Max temp,1970,NOV,9.1,
Max temp,Max temp,1970,DEC,6.2,
Max temp,Max temp,1970,WIN,5.30,
Max temp,Max temp,1970,SPR,0.37,
Max temp,Max temp,1970,SUM,8.53,
Max temp,Max temp,1970,AUT,2.89,
Max temp,Max temp,1970,ANN,1.87,
Max temp,Max temp,1971,JAN,6.4,
Max temp,Max temp,1971,FEB,7.1,
Max temp,Max temp,1971,MAR,7.7,
Max temp,Max temp,1971,APR,10.6,
Max temp,Max temp,1971,MAY,15.0,
Max temp,Max temp,1971,JUN,15.0,
Max temp,Max temp,1971,JUL,19.8,
Max temp,Max temp,1971,AUG,18.0,
Max temp,Max temp,1971,SEP,17.6,
Max temp,Max temp,1971,OCT,14.1,
Max temp,Max temp,1971,NOV,8.6,
Max temp,Max temp,1971,DEC,8.4,
Max temp,Max temp,1971,WIN,6.55,
Max temp,Max temp,1971,SPR,1.10,
Max temp,Max temp,1971,SUM,7.63,
Max temp,Max temp,1971,AUT,3.43,
Max temp,Max temp,1971,ANN,2.39,
Max temp,Max temp,1972,JAN,5.4,
Max temp,Max temp,1972,FEB,6.0,
Max temp,Max temp,1972,MAR,9.2,
Max temp,Max temp,1972,APR,10.9,
Max temp,Max temp,1972,MAY,13.2,
Max temp,Max temp,1972,JUN,14.5,
Max temp,Max temp,1972,JUL,18.4,
Max temp,Max temp,1972,AUG,17.7,
Max temp,Max temp,1972,SEP,14.9,
Max temp,Max temp,1972,OCT,13.2,
Max temp,Max temp,1972,NOV,8.3,
Max temp,Max temp,1972,DEC,7.6,
Max temp,Max temp,1972,WIN,6.62,
Max temp,Max temp,1972,SPR,1.11,
Max temp,Max temp,1972,SUM,6.91,
Max temp,Max temp,1972,AUT,2.14,
Max temp,Max temp,1972,ANN,1.64,
Max temp,Max temp,1973,JAN,6.3,
Max temp,Max temp,1973,FEB,6.5,
Max temp,Max temp,1973,MAR,9.5,
Max temp,Max temp,1973,APR,9.8,
Max temp,Max temp,1973,MAY,13.9,
Max temp,Max temp,1973,JUN,18.0,
Max temp,Max temp,1973,JUL,18.4,
Max temp,Max temp,1973,AUG,19.2,
Max temp,Max temp,1973,SEP,16.6,
Max temp,Max temp,1973,OCT,11.8,
Max temp,Max temp,1973,NOV,8.3,
Max temp,Max temp,1973,DEC,7.0,
Max temp,Max temp,1973,WIN,6.82,
Max temp,Max temp,1973,SPR,1.09,
Max temp,Max temp,1973,SUM,8.54,
Max temp,Max temp,1973,AUT,2.21,
Max temp,Max temp,1973,ANN,2.14,
Max temp,Max temp,1974,JAN,7.9,
Max temp,Max temp,1974,FEB,7.3,
Max temp,Max temp,1974,MAR,8.0,
Max temp,Max temp,1974,APR,11.8,
Max temp,Max temp,1974,MAY,14.1,
Max temp,Max temp,1974,JUN,16.7,
Max temp,Max temp,1974,JUL,17.3,
Max temp,Max temp,1974,AUG,18.0,
Max temp,Max temp,1974,SEP,14.3,
Max temp,Max temp,1974,OCT,9.8,
Max temp,Max temp,1974,NOV,8.4,
Max temp,Max temp,1974,DEC,9.0,
Max temp,Max temp,1974,WIN,7.40,
Max temp,Max temp,1974,SPR,1.29,
Max temp,Max temp,1974,SUM,7.32,
Max temp,Max temp,1974,AUT,0.82,
Max temp,Max temp,1974,ANN,1.91,
Max temp,Max temp,1975,JAN,8.1,
Max temp,Max temp,1975,FEB,6.8,
Max temp,Max temp,1975,MAR,6.9,
Max temp,Max temp,1975,APR,10.7,
Max temp,Max temp,1975,MAY,12.9,
Max temp,Max temp,1975,JUN,18.3,
Max temp,Max temp,1975,JUL,19.8,
Max temp,Max temp,1975,AUG,21.5,
Max temp,Max temp,1975,SEP,15.8,
Max temp,Max temp,1975,OCT,12.7,
Max temp,Max temp,1975,NOV,8.6,
Max temp,Max temp,1975,DEC,7.3,
Max temp,Max temp,1975,WIN,8.05,
Max temp,Max temp,1975,SPR,0.20,
Max temp,Max temp,1975,SUM,9.91,
Max temp,Max temp,1975,AUT,2.32,
Max temp,Max temp,1975,ANN,2.50,
Max temp,Max temp,1976,JAN,7.1,
Max temp,Max temp,1976,FEB,6.4,
Max temp,Max temp,1976,MAR,7.2,
Max temp,Max temp,1976,APR,11.0,
Max temp,Max temp,1976,MAY,14.5,
Max temp,Max temp,1976,JUN,19.9,
Max temp,Max temp,1976,JUL,21.6,
Max temp,Max temp,1976,AUG,21.4,
Max temp,Max temp,1976,SEP,15.5,
Max temp,Max temp,1976,OCT,12.3,
Max temp,Max temp,1976,NOV,8.2,
Max temp,Max temp,1976,DEC,3.8,
Max temp,Max temp,1976,WIN,6.96,
Max temp,Max temp,1976,SPR,0.92,
Max temp,Max temp,1976,SUM,0.96,
Max temp,Max temp,1976,AUT,2.01,
Max temp,Max temp,1976,ANN,2.43,
Max temp,Max temp,1977,JAN,4.5,
Max temp,Max temp,1977,FEB,6.3,
Max temp,Max temp,1977,MAR,8.9,
Max temp,Max temp,1977,APR,9.6,
Max temp,Max temp,1977,MAY,13.8,
Max temp,Max temp,1977,JUN,15.4,
Max temp,Max temp,1977,JUL,18.9,
Max temp,Max temp,1977,AUG,18.1,
Max temp,Max temp,1977,SEP,15.2,
Max temp,Max temp,1977,OCT,13.8,
Max temp,Max temp,1977,NOV,7.9,
Max temp,Max temp,1977,DEC,7.5,
Max temp,Max temp,1977,WIN,4.81,
Max temp,Max temp,1977,SPR,0.81,
Max temp,Max temp,1977,SUM,7.46,
Max temp,Max temp,1977,AUT,2.33,
Max temp,Max temp,1977,ANN,1.70,
Max temp,Max temp,1978,JAN,5.0,
Max temp,Max temp,1978,FEB,4.2,
Max temp,Max temp,1978,MAR,8.8,
Max temp,Max temp,1978,APR,8.9,
Max temp,Max temp,1978,MAY,15.1,
Max temp,Max temp,1978,JUN,16.5,
Max temp,Max temp,1978,JUL,17.1,
Max temp,Max temp,1978,AUG,17.3,
Max temp,Max temp,1978,SEP,16.1,
Max temp,Max temp,1978,OCT,14.0,
Max temp,Max temp,1978,NOV,10.3,
Max temp,Max temp,1978,DEC,5.7,
Max temp,Max temp,1978,WIN,5.61,
Max temp,Max temp,1978,SPR,0.95,
Max temp,Max temp,1978,SUM,6.95,
Max temp,Max temp,1978,AUT,3.45,
Max temp,Max temp,1978,ANN,1.61,
Max temp,Max temp,1979,JAN,2.6,
Max temp,Max temp,1979,FEB,3.2,
Max temp,Max temp,1979,MAR,6.4,
Max temp,Max temp,1979,APR,9.9,
Max temp,Max temp,1979,MAY,12.5,
Max temp,Max temp,1979,JUN,16.8,
Max temp,Max temp,1979,JUL,18.5,
Max temp,Max temp,1979,AUG,17.3,
Max temp,Max temp,1979,SEP,15.9,
Max temp,Max temp,1979,OCT,13.4,
Max temp,Max temp,1979,NOV,8.8,
Max temp,Max temp,1979,DEC,7.0,
Max temp,Max temp,1979,WIN,3.86,
Max temp,Max temp,1979,SPR,9.60,
Max temp,Max temp,1979,SUM,7.55,
Max temp,Max temp,1979,AUT,2.72,
Max temp,Max temp,1979,ANN,1.08,
Max temp,Max temp,1980,JAN,4.3,
Max temp,Max temp,1980,FEB,7.3,
Max temp,Max temp,1980,MAR,6.7,
Max temp,Max temp,1980,APR,12.0,
Max temp,Max temp,1980,MAY,15.1,
Max temp,Max temp,1980,JUN,16.5,
Max temp,Max temp,1980,JUL,17.1,
Max temp,Max temp,1980,AUG,18.2,
Max temp,Max temp,1980,SEP,16.7,
Max temp,Max temp,1980,OCT,11.1,
Max temp,Max temp,1980,NOV,8.1,
Max temp,Max temp,1980,DEC,7.6,
Max temp,Max temp,1980,WIN,6.18,
Max temp,Max temp,1980,SPR,1.24,
Max temp,Max temp,1980,SUM,7.26,
Max temp,Max temp,1980,AUT,1.95,
Max temp,Max temp,1980,ANN,1.72,
Max temp,Max temp,1981,JAN,6.7,
Max temp,Max temp,1981,FEB,5.5,
Max temp,Max temp,1981,MAR,9.2,
Max temp,Max temp,1981,APR,10.9,
Max temp,Max temp,1981,MAY,14.3,
Max temp,Max temp,1981,JUN,15.8,
Max temp,Max temp,1981,JUL,17.9,
Max temp,Max temp,1981,AUG,19.2,
Max temp,Max temp,1981,SEP,17.1,
Max temp,Max temp,1981,OCT,10.2,
Max temp,Max temp,1981,NOV,9.4,
Max temp,Max temp,1981,DEC,2.9,
Max temp,Max temp,1981,WIN,6.61,
Max temp,Max temp,1981,SPR,1.47,
Max temp,Max temp,1981,SUM,7.65,
Max temp,Max temp,1981,AUT,2.24,
Max temp,Max temp,1981,ANN,1.63,
Max temp,Max temp,1982,JAN,5.1,
Max temp,Max temp,1982,FEB,7.1,
Max temp,Max temp,1982,MAR,8.6,
Max temp,Max temp,1982,APR,11.9,
Max temp,Max temp,1982,MAY,15.1,
Max temp,Max temp,1982,JUN,17.7,
Max temp,Max temp,1982,JUL,19.5,
Max temp,Max temp,1982,AUG,18.2,
Max temp,Max temp,1982,SEP,16.7,
Max temp,Max temp,1982,OCT,12.2,
Max temp,Max temp,1982,NOV,9.2,
Max temp,Max temp,1982,DEC,6.4,
Max temp,Max temp,1982,WIN,4.95,
Max temp,Max temp,1982,SPR,1.86,
Max temp,Max temp,1982,SUM,8.47,
Max temp,Max temp,1982,AUT,2.68,
Max temp,Max temp,1982,ANN,2.32,
Max temp,Max temp,1983,JAN,8.1,
Max temp,Max temp,1983,FEB,4.1,
Max temp,Max temp,1983,MAR,8.6,
Max temp,Max temp,1983,APR,9.4,
Max temp,Max temp,1983,MAY,12.5,
Max temp,Max temp,1983,JUN,16.8,
Max temp,Max temp,1983,JUL,22.2,
Max temp,Max temp,1983,AUG,20.6,
Max temp,Max temp,1983,SEP,15.5,
Max temp,Max temp,1983,OCT,12.5,
Max temp,Max temp,1983,NOV,9.3,
Max temp,Max temp,1983,DEC,7.9,
Max temp,Max temp,1983,WIN,6.28,
Max temp,Max temp,1983,SPR,0.14,
Max temp,Max temp,1983,SUM,9.91,
Max temp,Max temp,1983,AUT,2.45,
Max temp,Max temp,1983,ANN,2.35,
Max temp,Max temp,1984,JAN,5.2,
Max temp,Max temp,1984,FEB,5.9,
Max temp,Max temp,1984,MAR,6.8,
Max temp,Max temp,1984,APR,12.1,
Max temp,Max temp,1984,MAY,13.6,
